eu,1335
rt,1210
uk,768
new,741
today,694
people,659
great,645
£,552
’,539
leave,453
britain,442
jobs,421
@nigel_farage,400
@ukip,396
ukip,390
vote,378
plan,361
…,341
economy,339
back,327
help,318
good,317
get,303
see,297
support,292
working,283
want,283
country,281
british,277
tax,275
must,273
i'm,273
economic,271
would,265
year,254
security,252
us,249
one,242
work,234
we're,233
#longtermeconomicplan,226
make,222
meeting,221
it's,219
referendum,218
day,210
campaign,208
future,208
#ukip,204
borders,199
government,199
first,198
world,197
news,195
control,189
leader,189
business,185
local,182
clear,181
national,179
–,177
better,176
next,174
europe,173
time,172
labour,171
london,166
european,165
watch,164
investment,164
need,164
open,161
years,161
across,156
part,155
i'll,155
pm,152
best,151
immigration,149
i've,148
talking,148
strong,147
businesses,146
candidate,146
go,146
like,144
cameron,144
party,142
morning,142
minister,141
delighted,140
last,139
conservative,138
we'll,138
growth,137
live,137
...,136
million,136
right,136
families,135
let's,135
global,134
deal,133
together,132
big,132
remain,132
home,132
show,131
take,131
west,128
real,127
tonight,126
plans,126
speech,126
farage,125
way,125
migration,125
means,123
public,123
another,122
says,121
trade,118
north,116
#northernpowerhouse,116
keep,116
don't,116
pay,116
fantastic,115
create,115
today's,114
say,114
1,113
huge,113
making,113
meet,112
helping,111
welcome,111
family,110
many,109
mr,109
free,108
done,108
employment,108
outside,106
brilliant,105
since,104
hear,103
@grassroots_out,103
everyone,103
set,103
come,102
@david_cameron,102
@lbc,102
parliament,102
long,101
thanks,101
nigel,101
stronger,101
believe,101
supporting,101
visit,100
join,100
life,99
small,99
ahead,99
change,98
deliver,98
state,97
record,97
leaving,96
made,96
shows,96
#strongerin,96
job,96
every,96
full,96
forward,95
team,95
miliband,94
union,94
budget,94
money,94
south,94
win,93
mp,93
key,93
election,93
speaking,92
secretary,90
that's,90
well,90
tomorrow,90
much,90
stop,89
ever,89
message,89
backing,89
debate,89
start,89
david,88
also,88
may,88
going,87
important,87
visiting,85
build,84
bbc,83
growing,83
@conservatives,83
said,82
5,82
science,81
proud,81
figures,81
secure,81
3,80
congratulations,80
policy,80
manchester,80
around,79
ensure,79
high,79
#brexit,78
announce,78
think,77
taking,77
10,77
spending,76
president,76
system,76
coming,75
ed,75
young,75
thoughts,75
